case_id,activity,timestamp,resource,department,region,role,lifecycle
EMP-0054,Onboarding Complete,2025-11-13 8:20,HR_Mike,Human Resources,APAC,UX Designer,complete
EMP-0055,Offer Accepted,2025-12-29 8:00,HR_Sarah,Human Resources,EMEA,UX Designer,complete
EMP-0055,Background Check Initiated,2025-12-29 9:58,HR_Mike,Human Resources,EMEA,UX Designer,complete
EMP-0055,Background Check Completed,2025-12-31 9:15,Vendor_BGCheck,External Vendor,EMEA,UX Designer,complete
EMP-0055,IT Account Creation,2026-01-01 9:03,IT_John,IT Department,EMEA,UX Designer,complete
EMP-0055,Equipment Provisioning,2026-01-02 9:55,Logistics_Tom,IT Department,EMEA,UX Designer,complete
EMP-0055,Compliance Training Assigned,2026-01-02 11:21,HR_Sarah,Learning & Development,EMEA,UX Designer,complete
EMP-0055,Compliance Training Completed,2026-01-05 14:37,L&D_Raj,Learning & Development,EMEA,UX Designer,complete
EMP-0055,Team Introduction Meeting,2026-01-06 11:56,Mgr_Dana,Management,EMEA,UX Designer,complete
EMP-0055,Buddy Assignment,2026-01-07 8:11,Mgr_Dana,Management,EMEA,UX Designer,complete
EMP-0055,System Access Granted,2026-01-07 11:40,IT_Aisha,IT Security,EMEA,UX Designer,complete
EMP-0055,First Week Check-in,2026-01-13 9:28,Mgr_Beth,Human Resources,EMEA,UX Designer,complete
EMP-0055,30-Day Review,2026-02-03 9:20,Mgr_Alex,Management,EMEA,UX Designer,complete
EMP-0055,Onboarding Complete,2026-02-04 8:26,HR_Mike,Human Resources,EMEA,UX Designer,complete
EMP-0056,Offer Accepted,2025-12-05 13:00,HR_Sarah,Human Resources,EMEA,Customer Support Lead,complete
EMP-0056,Background Check Initiated,2025-12-05 14:00,HR_Mike,Human Resources,EMEA,Customer Support Lead,complete
EMP-0056,Background Check Completed,2025-12-08 12:41,Vendor_Sterling,External Vendor,EMEA,Customer Support Lead,complete
EMP-0056,IT Account Creation,2025-12-09 9:30,IT_John,IT Department,EMEA,Customer Support Lead,complete
EMP-0056,Equipment Provisioning,2025-12-10 17:51,IT_Aisha,IT Department,EMEA,Customer Support Lead,complete
EMP-0056,Compliance Training Assigned,2025-12-11 8:03,L&D_Raj,Learning & Development,EMEA,Customer Support Lead,complete
EMP-0056,Compliance Training Completed,2025-12-15 8:11,L&D_Raj,Learning & Development,EMEA,Customer Support Lead,complete
EMP-0056,Team Introduction Meeting,2025-12-16 8:01,Mgr_Dana,Management,EMEA,Customer Support Lead,complete
EMP-0056,Buddy Assignment,2025-12-16 11:36,Mgr_Chen,Management,EMEA,Customer Support Lead,complete
EMP-0056,System Access Granted,2025-12-17 9:06,IT_John,IT Security,EMEA,Customer Support Lead,complete
EMP-0056,First Week Check-in,2025-12-22 10:31,Mgr_Beth,Human Resources,EMEA,Customer Support Lead,complete
EMP-0056,30-Day Review,2026-01-12 11:11,Mgr_Alex,Management,EMEA,Customer Support Lead,complete
EMP-0056,Onboarding Complete,2026-01-13 11:00,HR_Priya,Human Resources,EMEA,Customer Support Lead,complete
EMP-0057,Offer Accepted,2025-08-25 13:00,HR_Sarah,Human Resources,Americas,Software Engineer,complete
EMP-0057,Background Check Initiated,2025-08-25 17:23,HR_Sarah,Human Resources,Americas,Software Engineer,complete
EMP-0057,Background Check Completed,2025-08-28 13:55,Vendor_BGCheck,External Vendor,Americas,Software Engineer,complete
EMP-0057,IT Account Creation,2025-08-29 9:02,IT_Carlos,IT Department,Americas,Software Engineer,complete
EMP-0057,Equipment Provisioning,2025-09-01 8:06,Logistics_Tom,IT Department,Americas,Software Engineer,complete
EMP-0057,Compliance Training Assigned,2025-09-01 12:02,HR_Sarah,Learning & Development,Americas,Software Engineer,complete
EMP-0057,Compliance Training Completed,2025-09-03 8:26,L&D_Nina,Learning & Development,Americas,Software Engineer,complete
EMP-0057,Team Introduction Meeting,2025-09-04 8:10,Mgr_Beth,Management,Americas,Software Engineer,complete
EMP-0057,Buddy Assignment,2025-09-04 16:36,Mgr_Alex,Management,Americas,Software Engineer,complete
EMP-0057,System Access Granted,2025-09-05 9:08,IT_Aisha,IT Security,Americas,Software Engineer,complete
EMP-0057,First Week Check-in,2025-09-12 9:04,Mgr_Alex,Human Resources,Americas,Software Engineer,complete
EMP-0057,30-Day Review,2025-09-29 8:25,Mgr_Beth,Management,Americas,Software Engineer,complete
EMP-0057,Onboarding Complete,2025-09-30 17:09,HR_Sarah,Human Resources,Americas,Software Engineer,complete
EMP-0058,Offer Accepted,2025-12-17 11:00,HR_Priya,Human Resources,APAC,Product Manager,complete
EMP-0058,Background Check Initiated,2025-12-17 17:29,HR_Mike,Human Resources,APAC,Product Manager,complete
EMP-0058,Background Check Completed,2025-12-18 15:43,Vendor_BGCheck,External Vendor,APAC,Product Manager,complete
EMP-0058,IT Account Creation,2025-12-19 9:05,IT_Aisha,IT Department,APAC,Product Manager,complete
EMP-0058,Equipment Provisioning,2025-12-22 8:01,IT_John,IT Department,APAC,Product Manager,complete
EMP-0058,Compliance Training Assigned,2025-12-22 9:12,L&D_Raj,Learning & Development,APAC,Product Manager,complete
EMP-0058,Compliance Training Completed,2025-12-24 9:13,L&D_Nina,Learning & Development,APAC,Product Manager,complete
EMP-0058,Team Introduction Meeting,2025-12-25 8:23,Mgr_Alex,Management,APAC,Product Manager,complete
EMP-0058,Buddy Assignment,2025-12-26 9:15,Mgr_Dana,Management,APAC,Product Manager,complete
EMP-0058,System Access Granted,2025-12-26 15:07,IT_Carlos,IT Security,APAC,Product Manager,complete
EMP-0058,First Week Check-in,2026-01-02 9:16,HR_Sarah,Human Resources,APAC,Product Manager,complete
EMP-0058,30-Day Review,2026-01-27 9:14,HR_Priya,Management,APAC,Product Manager,complete
EMP-0058,Onboarding Complete,2026-01-28 8:07,HR_Priya,Human Resources,APAC,Product Manager,complete
EMP-0059,Offer Accepted,2025-07-14 8:00,HR_Sarah,Human Resources,Americas,Customer Support Lead,complete
EMP-0059,Background Check Initiated,2025-07-14 10:57,HR_Mike,Human Resources,Americas,Customer Support Lead,complete
EMP-0059,Background Check Completed,2025-07-18 9:27,Vendor_Sterling,External Vendor,Americas,Customer Support Lead,complete
EMP-0059,IT Account Creation,2025-07-18 12:34,IT_Aisha,IT Department,Americas,Customer Support Lead,complete
EMP-0059,Equipment Provisioning,2025-07-22 9:21,IT_John,IT Department,Americas,Customer Support Lead,complete
EMP-0059,Compliance Training Assigned,2025-07-22 12:52,L&D_Nina,Learning & Development,Americas,Customer Support Lead,complete
EMP-0059,Compliance Training Completed,2025-07-24 8:22,L&D_Raj,Learning & Development,Americas,Customer Support Lead,complete
EMP-0059,Team Introduction Meeting,2025-07-25 14:03,Mgr_Alex,Management,Americas,Customer Support Lead,complete
EMP-0059,Buddy Assignment,2025-07-26 9:28,Mgr_Alex,Management,Americas,Customer Support Lead,complete
EMP-0059,System Access Granted,2025-07-28 12:44,IT_Carlos,IT Security,Americas,Customer Support Lead,complete
EMP-0059,First Week Check-in,2025-08-04 16:34,HR_Mike,Human Resources,Americas,Customer Support Lead,complete
EMP-0059,30-Day Review,2025-08-25 12:40,Mgr_Alex,Management,Americas,Customer Support Lead,complete
EMP-0059,Onboarding Complete,2025-08-26 17:36,HR_Sarah,Human Resources,Americas,Customer Support Lead,complete
EMP-0060,Offer Accepted,2025-09-09 16:00,HR_Mike,Human Resources,Americas,Supply Chain Analyst,complete
EMP-0060,Background Check Initiated,2025-09-10 9:14,HR_Priya,Human Resources,Americas,Supply Chain Analyst,complete
EMP-0060,Background Check Completed,2025-09-15 8:19,Vendor_Sterling,External Vendor,Americas,Supply Chain Analyst,complete
EMP-0060,IT Account Creation,2025-09-15 17:37,IT_John,IT Department,Americas,Supply Chain Analyst,complete
EMP-0060,Equipment Provisioning,2025-09-16 8:25,Logistics_Tom,IT Department,Americas,Supply Chain Analyst,complete
EMP-0060,Compliance Training Assigned,2025-09-16 14:16,HR_Sarah,Learning & Development,Americas,Supply Chain Analyst,complete
EMP-0060,Compliance Training Completed,2025-09-18 11:19,L&D_Nina,Learning & Development,Americas,Supply Chain Analyst,complete
EMP-0060,Team Introduction Meeting,2025-09-19 8:13,Mgr_Dana,Management,Americas,Supply Chain Analyst,complete
EMP-0060,Buddy Assignment,2025-09-20 9:28,Mgr_Beth,Management,Americas,Supply Chain Analyst,complete
EMP-0060,System Access Granted,2025-09-22 12:03,Security_Eva,IT Security,Americas,Supply Chain Analyst,complete
EMP-0060,First Week Check-in,2025-09-26 8:10,Mgr_Beth,Human Resources,Americas,Supply Chain Analyst,complete
EMP-0060,30-Day Review,2025-10-14 8:12,Mgr_Dana,Management,Americas,Supply Chain Analyst,complete
EMP-0060,Onboarding Complete,2025-10-15 13:03,HR_Priya,Human Resources,Americas,Supply Chain Analyst,complete
EMP-0061,Offer Accepted,2025-07-25 12:00,HR_Mike,Human Resources,EMEA,UX Designer,complete
EMP-0061,Background Check Initiated,2025-07-25 13:26,HR_Sarah,Human Resources,EMEA,UX Designer,complete
EMP-0061,Background Check Completed,2025-07-30 8:21,Vendor_Sterling,External Vendor,EMEA,UX Designer,complete
EMP-0061,IT Account Creation,2025-07-30 9:21,IT_John,IT Department,EMEA,UX Designer,complete
EMP-0061,Equipment Provisioning,2025-08-01 8:02,IT_John,IT Department,EMEA,UX Designer,complete
EMP-0061,Compliance Training Assigned,2025-08-01 12:28,HR_Sarah,Learning & Development,EMEA,UX Designer,complete
EMP-0061,Compliance Training Completed,2025-08-04 10:55,L&D_Raj,Learning & Development,EMEA,UX Designer,complete
EMP-0061,Team Introduction Meeting,2025-08-05 8:03,Mgr_Chen,Management,EMEA,UX Designer,complete
EMP-0061,Buddy Assignment,2025-08-05 17:39,Mgr_Beth,Management,EMEA,UX Designer,complete
EMP-0061,System Access Granted,2025-08-06 9:17,IT_John,IT Security,EMEA,UX Designer,complete
EMP-0061,First Week Check-in,2025-08-12 11:46,Mgr_Alex,Human Resources,EMEA,UX Designer,complete
EMP-0061,30-Day Review,2025-09-02 17:15,Mgr_Alex,Management,EMEA,UX Designer,complete
EMP-0061,Onboarding Complete,2025-09-04 9:13,HR_Mike,Human Resources,EMEA,UX Designer,complete
EMP-0062,Offer Accepted,2025-12-18 12:00,HR_Sarah,Human Resources,EMEA,Software Engineer,complete
EMP-0062,Background Check Initiated,2025-12-18 15:16,HR_Priya,Human Resources,EMEA,Software Engineer,complete
EMP-0062,Background Check Completed,2025-12-22 13:54,Vendor_BGCheck,External Vendor,EMEA,Software Engineer,complete
EMP-0062,IT Account Creation,2025-12-23 9:04,IT_Carlos,IT Department,EMEA,Software Engineer,complete
EMP-0062,Equipment Provisioning,2025-12-23 12:32,IT_Aisha,IT Department,EMEA,Software Engineer,complete
EMP-0062,Compliance Training Assigned,2025-12-23 13:51,HR_Sarah,Learning & Development,EMEA,Software Engineer,complete
EMP-0062,Compliance Training Completed,2025-12-26 8:27,L&D_Nina,Learning & Development,EMEA,Software Engineer,complete
EMP-0063,Offer Accepted,2025-09-29 12:00,HR_Priya,Human Resources,Americas,Supply Chain Analyst,complete
EMP-0063,Background Check Initiated,2025-09-29 16:20,HR_Sarah,Human Resources,Americas,Supply Chain Analyst,complete
EMP-0063,Background Check Completed,2025-10-02 11:55,Vendor_Sterling,External Vendor,Americas,Supply Chain Analyst,complete
EMP-0063,IT Account Creation,2025-10-03 9:27,IT_Carlos,IT Department,Americas,Supply Chain Analyst,complete
EMP-0063,Equipment Provisioning,2025-10-06 13:38,Logistics_Tom,IT Department,Americas,Supply Chain Analyst,complete
EMP-0063,Compliance Training Assigned,2025-10-06 16:33,L&D_Raj,Learning & Development,Americas,Supply Chain Analyst,complete
EMP-0063,Compliance Training Completed,2025-10-08 8:21,L&D_Nina,Learning & Development,Americas,Supply Chain Analyst,complete
EMP-0063,Team Introduction Meeting,2025-10-09 9:55,Mgr_Chen,Management,Americas,Supply Chain Analyst,complete
EMP-0063,Buddy Assignment,2025-10-09 14:00,Mgr_Alex,Management,Americas,Supply Chain Analyst,complete
EMP-0063,System Access Granted,2025-10-10 9:05,IT_Carlos,IT Security,Americas,Supply Chain Analyst,complete
EMP-0063,First Week Check-in,2025-10-13 16:13,Mgr_Alex,Human Resources,Americas,Supply Chain Analyst,complete
EMP-0063,30-Day Review,2025-11-05 17:37,Mgr_Chen,Management,Americas,Supply Chain Analyst,complete
EMP-0063,Onboarding Complete,2025-11-07 9:11,HR_Sarah,Human Resources,Americas,Supply Chain Analyst,complete
EMP-0064,Offer Accepted,2025-08-18 8:00,HR_Sarah,Human Resources,APAC,UX Designer,complete
EMP-0064,Background Check Initiated,2025-08-18 12:30,HR_Priya,Human Resources,APAC,UX Designer,complete
EMP-0064,Background Check Completed,2025-08-22 12:05,Vendor_BGCheck,External Vendor,APAC,UX Designer,complete
EMP-0064,IT Account Creation,2025-08-25 8:12,IT_Aisha,IT Department,APAC,UX Designer,complete
EMP-0064,Equipment Provisioning,2025-08-27 9:14,IT_Aisha,IT Department,APAC,UX Designer,complete
EMP-0064,Compliance Training Assigned,2025-08-27 10:14,HR_Sarah,Learning & Development,APAC,UX Designer,complete
EMP-0064,Compliance Training Completed,2025-08-28 13:46,L&D_Raj,Learning & Development,APAC,UX Designer,complete
EMP-0064,Team Introduction Meeting,2025-08-29 8:46,Mgr_Chen,Management,APAC,UX Designer,complete
EMP-0064,Buddy Assignment,2025-08-29 16:52,Mgr_Chen,Management,APAC,UX Designer,complete
EMP-0064,System Access Granted,2025-08-30 9:24,IT_John,IT Security,APAC,UX Designer,complete
EMP-0064,First Week Check-in,2025-09-03 15:59,HR_Sarah,Human Resources,APAC,UX Designer,complete
EMP-0064,30-Day Review,2025-09-25 8:04,Mgr_Beth,Management,APAC,UX Designer,complete
EMP-0064,Onboarding Complete,2025-09-26 8:24,HR_Priya,Human Resources,APAC,UX Designer,complete
EMP-0065,Offer Accepted,2025-07-14 14:00,HR_Mike,Human Resources,Americas,Data Analyst,complete
EMP-0065,Background Check Initiated,2025-07-14 16:46,HR_Priya,Human Resources,Americas,Data Analyst,complete
EMP-0065,Background Check Completed,2025-07-16 8:14,Vendor_Sterling,External Vendor,Americas,Data Analyst,complete
EMP-0065,IT Account Creation,2025-07-16 12:32,IT_Aisha,IT Department,Americas,Data Analyst,complete
EMP-0065,Equipment Provisioning,2025-07-17 9:06,Logistics_Tom,IT Department,Americas,Data Analyst,complete
EMP-0065,Compliance Training Assigned,2025-07-17 11:09,HR_Sarah,Learning & Development,Americas,Data Analyst,complete
EMP-0065,Compliance Training Completed,2025-07-21 8:11,L&D_Raj,Learning & Development,Americas,Data Analyst,complete
EMP-0065,Team Introduction Meeting,2025-07-22 8:03,Mgr_Chen,Management,Americas,Data Analyst,complete
EMP-0065,Buddy Assignment,2025-07-23 8:21,Mgr_Dana,Management,Americas,Data Analyst,complete
EMP-0065,System Access Granted,2025-07-23 13:20,IT_Carlos,IT Security,Americas,Data Analyst,complete
EMP-0065,First Week Check-in,2025-07-28 17:47,HR_Sarah,Human Resources,Americas,Data Analyst,complete
EMP-0065,30-Day Review,2025-08-18 8:07,Mgr_Dana,Management,Americas,Data Analyst,complete
EMP-0065,Onboarding Complete,2025-08-19 13:44,HR_Priya,Human Resources,Americas,Data Analyst,complete
EMP-0066,Offer Accepted,2025-07-15 11:00,HR_Sarah,Human Resources,APAC,Marketing Specialist,complete
EMP-0066,Background Check Initiated,2025-07-15 13:50,HR_Mike,Human Resources,APAC,Marketing Specialist,complete
EMP-0066,Background Check Completed,2025-07-18 16:46,Vendor_Sterling,External Vendor,APAC,Marketing Specialist,complete
EMP-0066,IT Account Creation,2025-07-21 11:01,IT_Aisha,IT Department,APAC,Marketing Specialist,complete
EMP-0066,Equipment Provisioning,2025-07-22 9:51,IT_John,IT Department,APAC,Marketing Specialist,complete
EMP-0066,Compliance Training Assigned,2025-07-22 16:09,HR_Sarah,Learning & Development,APAC,Marketing Specialist,complete
EMP-0066,Compliance Training Completed,2025-07-24 8:15,L&D_Raj,Learning & Development,APAC,Marketing Specialist,complete
EMP-0066,Team Introduction Meeting,2025-07-25 8:05,Mgr_Beth,Management,APAC,Marketing Specialist,complete
EMP-0066,Buddy Assignment,2025-07-26 9:12,Mgr_Beth,Management,APAC,Marketing Specialist,complete
EMP-0066,System Access Granted,2025-07-28 11:57,IT_Carlos,IT Security,APAC,Marketing Specialist,complete
EMP-0066,First Week Check-in,2025-08-04 8:02,Mgr_Beth,Human Resources,APAC,Marketing Specialist,complete
EMP-0066,30-Day Review,2025-08-27 9:27,Mgr_Alex,Management,APAC,Marketing Specialist,complete
EMP-0066,Onboarding Complete,2025-08-28 8:13,HR_Sarah,Human Resources,APAC,Marketing Specialist,complete
EMP-0067,Offer Accepted,2025-10-27 14:00,HR_Priya,Human Resources,APAC,Supply Chain Analyst,complete
EMP-0067,Background Check Initiated,2025-10-28 9:20,HR_Mike,Human Resources,APAC,Supply Chain Analyst,complete
EMP-0067,Background Check Completed,2025-11-06 8:01,Vendor_Sterling,External Vendor,APAC,Supply Chain Analyst,complete
EMP-0067,IT Account Creation,2025-11-07 9:03,IT_Aisha,IT Department,APAC,Supply Chain Analyst,complete
EMP-0067,Equipment Provisioning,2025-11-07 14:12,IT_John,IT Department,APAC,Supply Chain Analyst,complete
EMP-0067,Compliance Training Assigned,2025-11-07 16:45,L&D_Nina,Learning & Development,APAC,Supply Chain Analyst,complete
EMP-0067,Compliance Training Completed,2025-11-10 12:47,L&D_Nina,Learning & Development,APAC,Supply Chain Analyst,complete
EMP-0067,Team Introduction Meeting,2025-11-11 12:11,Mgr_Dana,Management,APAC,Supply Chain Analyst,complete
EMP-0067,Buddy Assignment,2025-11-12 9:26,Mgr_Chen,Management,APAC,Supply Chain Analyst,complete
EMP-0067,System Access Granted,2025-11-12 13:48,IT_John,IT Security,APAC,Supply Chain Analyst,complete
EMP-0067,First Week Check-in,2025-11-17 8:13,HR_Sarah,Human Resources,APAC,Supply Chain Analyst,complete
EMP-0067,30-Day Review,2025-12-09 8:07,Mgr_Dana,Management,APAC,Supply Chain Analyst,complete
EMP-0067,Onboarding Complete,2025-12-10 13:00,HR_Priya,Human Resources,APAC,Supply Chain Analyst,complete
EMP-0068,Offer Accepted,2025-10-13 12:00,HR_Priya,Human Resources,Americas,Data Analyst,complete
EMP-0068,Background Check Initiated,2025-10-13 17:07,HR_Mike,Human Resources,Americas,Data Analyst,complete
EMP-0068,Background Check Completed,2025-10-18 9:07,Vendor_Sterling,External Vendor,Americas,Data Analyst,complete
EMP-0068,IT Account Creation,2025-10-21 9:24,IT_John,IT Department,Americas,Data Analyst,complete
EMP-0068,Equipment Provisioning,2025-10-22 14:55,IT_John,IT Department,Americas,Data Analyst,complete
